country,state,city,ibgeID,deaths,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,date,newCases,newDeaths 
Brazil,PA,Medicilândia,1504455,1,63,3.16486,199.38602,0.01587,MS,2020-05-29,0,0
Brazil,MG,Medina,3141405,0,7,0.00000,33.62152,0.00000,SES,2020-05-29,0,0
Brazil,SC,Meleiro,4210803,0,15,0.00000,213.82751,0.00000,MS,2020-05-29,0,0
Brazil,PA,Melgaço,1504505,6,68,21.69668,245.89571,0.08824,MS,2020-05-29,1,1
Brazil,RJ,Mendes,3302809,1,19,5.37230,102.07371,0.05263,MS,2020-05-29,2,0
Brazil,SP,Mendonça,3529500,0,5,0.00000,91.07468,0.00000,SES,2020-05-29,1,0
Brazil,SP,Meridiano,3529609,0,1,0.00000,26.06882,0.00000,SES,2020-05-29,0,0
Brazil,CE,Meruoca,2308203,3,22,19.92429,146.11144,0.13636,MS,2020-05-29,0,0
Brazil,MG,Mesquita,3141702,0,2,0.00000,35.68243,0.00000,SES,2020-05-29,0,0
Brazil,RJ,Mesquita,3302858,54,494,30.66387,280.51765,0.10931,MS,2020-05-29,53,0
Brazil,RN,Messias Targino,2407609,0,2,0.00000,43.46881,0.00000,MS,2020-05-29,0,0
Brazil,AL,Messias,2705200,2,31,11.20072,173.61111,0.06452,SES,2020-05-29,13,0
Brazil,PI,Miguel Alves,2206209,0,45,0.00000,133.29384,0.00000,MS,2020-05-29,0,0
Brazil,BA,Miguel Calmon,2921203,1,2,3.84275,7.68551,0.50000,MS,2020-05-29,0,0
Brazil,RJ,Miguel Pereira,3302908,1,14,3.91573,54.82027,0.07143,MS,2020-05-29,1,0
Brazil,SP,Miguelópolis,3529708,0,5,0.00000,22.49618,0.00000,SES,2020-05-29,1,0
Brazil,MA,Milagres do Maranhão,2106672,0,21,0.00000,248.10964,0.00000,MS,2020-05-29,0,0
Brazil,CE,Milagres,2308302,0,15,0.00000,54.52166,0.00000,MS,2020-05-29,0,0
Brazil,CE,Milhã,2308351,1,21,7.60167,159.63512,0.04762,MS,2020-05-29,0,0
Brazil,PI,Milton Brandão,2206357,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,ES,Mimoso do Sul,3203403,0,67,0.00000,256.18476,0.00000,MS,2020-05-29,0,0
Brazil,AL,Minador do Negrão,2705309,0,2,0.00000,37.53049,0.00000,SES,2020-05-29,0,0
Brazil,MG,Minas Novas,3141801,0,2,0.00000,6.35243,0.00000,SES,2020-05-29,0,0
Brazil,RS,Minas do Leão,4312252,0,6,0.00000,74.30341,0.00000,SES,2020-05-29,3,0
Brazil,GO,Minaçu,5213087,0,4,0.00000,13.75989,0.00000,SES,2020-05-29,-1,0
Brazil,SP,Mineiros do Tietê,3529807,1,10,7.74713,77.47134,0.10000,SES,2020-05-29,0,0
Brazil,GO,Mineiros,5213103,0,28,0.00000,41.91554,0.00000,SES,2020-05-29,2,0
Brazil,RO,Ministro Andreazza,1101203,0,1,0.00000,10.35197,0.00000,MS,2020-05-29,0,0
Brazil,MG,Mirabela,3142007,0,7,0.00000,51.51225,0.00000,SES,2020-05-29,6,0
Brazil,SP,Miracatu,3529906,4,33,20.22347,166.84362,0.12121,SES,2020-05-29,0,0
Brazil,TO,Miracema do Tocantins,1713205,0,9,0.00000,49.32047,0.00000,MS,2020-05-29,1,0
Brazil,RJ,Miracema,3303005,0,22,0.00000,80.95974,0.00000,MS,2020-05-29,0,0
Brazil,MA,Mirador,2106706,0,1,0.00000,4.75851,0.00000,MS,2020-05-29,0,0
Brazil,PR,Mirador,4115903,1,14,45.18753,632.62540,0.07143,SES,2020-05-29,0,0
Brazil,MG,Miradouro,3142106,1,9,9.29887,83.68979,0.11111,SES,2020-05-29,0,0
Brazil,RS,Miraguaí,4312302,0,1,0.00000,20.30457,0.00000,SES,2020-05-29,0,0
Brazil,MA,Miranda do Norte,2106755,0,129,0.00000,454.52944,0.00000,MS,2020-05-29,0,0
Brazil,MS,Miranda,5005608,0,1,0.00000,3.56977,0.00000,MS,2020-05-29,0,0
Brazil,SP,Mirandópolis,3530102,4,35,13.52997,118.38723,0.11429,SES,2020-05-29,0,0
Brazil,BA,Mirangaba,2921401,0,2,0.00000,10.90631,0.00000,MS,2020-05-29,0,0
Brazil,TO,Miranorte,1713304,2,16,14.88760,119.10079,0.12500,MS,2020-05-29,0,0
Brazil,RO,Mirante da Serra,1101302,1,16,9.13492,146.15876,0.06250,MS,2020-05-29,0,0
Brazil,SP,Mirante do Paranapanema,3530201,0,0,0.00000,0.00000,0.00000,SES,2020-05-29,0,0
Brazil,BA,Mirante,2921450,1,3,11.57273,34.71820,0.33333,MS,2020-05-29,0,0
Brazil,MT,Mirassol d'Oeste,5105622,1,12,3.60503,43.26039,0.08333,MS,2020-05-29,0,0
Brazil,SP,Mirassol,3530300,1,22,1.67157,36.77454,0.04545,SES,2020-05-29,1,0
Brazil,MG,Miraí,3142205,0,11,0.00000,73.26495,0.00000,SES,2020-05-29,0,0
Brazil,CE,Miraíma,2308377,2,11,14.47387,79.60631,0.18182,MS,2020-05-29,0,0
Brazil,MA,Mirinzal,2106805,5,25,33.41799,167.08996,0.20000,MS,2020-05-29,0,0
Brazil,PR,Missal,4116059,0,3,0.00000,28.03214,0.00000,SES,2020-05-29,0,0
Brazil,CE,Missão Velha,2308401,0,20,0.00000,56.50835,0.00000,MS,2020-05-29,0,0
Brazil,PA,Mocajuba,1504604,6,273,19.27030,876.79856,0.02198,MS,2020-05-29,9,0
Brazil,SP,Mococa,3530508,3,41,4.35508,59.51949,0.07317,SES,2020-05-29,16,0
Brazil,MG,Moema,3142403,0,1,0.00000,13.30318,0.00000,SES,2020-05-29,0,0
Brazil,PB,Mogeiro,2509404,1,4,7.52785,30.11141,0.25000,MS,2020-05-29,1,0
Brazil,SP,Mogi Guaçu,3530706,4,111,2.63352,73.08016,0.03604,SES,2020-05-29,15,0
Brazil,SP,Mogi Mirim,3530805,1,16,1.07309,17.16941,0.06250,SES,2020-05-29,0,0
Brazil,SP,Mogi das Cruzes,3530607,79,933,17.71928,209.26696,0.08467,SES,2020-05-29,33,4
Brazil,SE,Moita Bonita,2804102,1,21,8.82223,185.26687,0.04762,MS,2020-05-29,13,0
Brazil,PA,Moju,1504703,14,278,17.05362,338.63620,0.05036,MS,2020-05-29,26,0
Brazil,PA,Mojuí dos Campos,1504752,1,14,6.21736,87.04302,0.07143,MS,2020-05-29,0,0
Brazil,CE,Mombaça,2308500,1,30,2.28326,68.49784,0.03333,MS,2020-05-29,0,0
Brazil,SC,Mondaí,4211009,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,SP,Mongaguá,3531100,4,55,7.05442,96.99834,0.07273,SES,2020-05-29,2,0
Brazil,PI,Monsenhor Gil,2206407,0,19,0.00000,179.85612,0.00000,MS,2020-05-29,0,0
Brazil,PI,Monsenhor Hipólito,2206506,1,7,12.90489,90.33424,0.14286,MS,2020-05-29,0,0
Brazil,CE,Monsenhor Tabosa,2308609,3,27,17.40745,156.66705,0.11111,MS,2020-05-29,0,0
Brazil,PB,Montadas,2509503,0,4,0.00000,70.55918,0.00000,MS,2020-05-29,0,0
Brazil,MG,Montalvânia,3142700,0,2,0.00000,13.44357,0.00000,SES,2020-05-29,0,0
Brazil,ES,Montanha,3203502,0,11,0.00000,58.40811,0.00000,MS,2020-05-29,0,0
Brazil,RN,Montanhas,2407708,1,8,8.88810,71.10479,0.12500,MS,2020-05-29,0,0
Brazil,RS,Montauri,4312351,0,5,0.00000,344.11562,0.00000,SES,2020-05-29,0,0
Brazil,GO,Monte Alegre de Goiás,5213509,0,1,0.00000,11.61980,0.00000,SES,2020-05-29,1,0
Brazil,MG,Monte Alegre de Minas,3142809,0,8,0.00000,37.87879,0.00000,SES,2020-05-29,0,0
Brazil,SE,Monte Alegre de Sergipe,2804201,0,3,0.00000,19.95875,0.00000,MS,2020-05-29,0,0
Brazil,PA,Monte Alegre,1504802,2,16,3.44637,27.57100,0.12500,MS,2020-05-29,0,0
Brazil,RN,Monte Alegre,2407807,1,19,4.45414,84.62875,0.05263,MS,2020-05-29,0,0
Brazil,SP,Monte Alto,3531308,1,41,1.98028,81.19133,0.02439,SES,2020-05-29,3,0
Brazil,SP,Monte Aprazível,3531407,1,6,3.98613,23.91677,0.16667,SES,2020-05-29,0,0
Brazil,SP,Monte Azul Paulista,3531506,0,7,0.00000,36.82660,0.00000,SES,2020-05-29,0,0
Brazil,MG,Monte Azul,3142908,0,6,0.00000,28.77146,0.00000,SES,2020-05-29,0,0
Brazil,RS,Monte Belo do Sul,4312385,1,5,39.24647,196.23234,0.20000,SES,2020-05-29,0,0
Brazil,SC,Monte Carlo,4211058,0,2,0.00000,20.27164,0.00000,MS,2020-05-29,0,0
Brazil,MG,Monte Carmelo,3143104,0,7,0.00000,14.64159,0.00000,SES,2020-05-29,1,0
Brazil,SC,Monte Castelo,4211108,0,1,0.00000,12.08459,0.00000,MS,2020-05-29,0,0
Brazil,SP,Monte Mor,3531803,2,34,3.34605,56.88282,0.05882,SES,2020-05-29,1,0
Brazil,RO,Monte Negro,1101401,0,2,0.00000,12.61670,0.00000,MS,2020-05-29,0,0
Brazil,TO,Monte Santo do Tocantins,1713700,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,BA,Monte Santo,2921500,0,3,0.00000,6.07066,0.00000,MS,2020-05-29,0,0
Brazil,MG,Monte Sião,3143401,0,23,0.00000,96.62648,0.00000,SES,2020-05-29,4,0
Brazil,TO,Monte do Carmo,1713601,0,2,0.00000,25.16673,0.00000,MS,2020-05-29,0,0
Brazil,SP,Monteiro Lobato,3531704,0,1,0.00000,21.49151,0.00000,SES,2020-05-29,0,0
Brazil,PB,Monteiro,2509701,0,22,0.00000,66.22118,0.00000,MS,2020-05-29,3,0
Brazil,AL,Monteirópolis,2705408,0,7,0.00000,97.77902,0.00000,SES,2020-05-29,0,0
Brazil,RS,Montenegro,4312401,1,58,1.53224,88.86982,0.01724,SES,2020-05-29,1,0
Brazil,MA,Montes Altos,2107001,1,25,10.91703,272.92576,0.04000,MS,2020-05-29,0,0
Brazil,MG,Montes Claros,3143302,2,60,0.48859,14.65771,0.03333,SES,2020-05-29,5,0
Brazil,GO,Montividiu,5213756,0,1,0.00000,7.46491,0.00000,SES,2020-05-29,0,0
Brazil,MA,Monção,2106904,2,66,5.98193,197.40384,0.03030,MS,2020-05-29,0,0
Brazil,SP,Monções,3531001,1,2,44.26737,88.53475,0.50000,SES,2020-05-29,0,0
Brazil,CE,Morada Nova,2308708,2,238,3.23154,384.55324,0.00840,MS,2020-05-29,0,0
Brazil,CE,Moraújo,2308807,1,27,11.46263,309.49106,0.03704,MS,2020-05-29,0,0
Brazil,PE,Moreilândia,2614303,0,2,0.00000,17.74623,0.00000,SES,2020-05-29,0,0
Brazil,PR,Moreira Sales,4116109,0,2,0.00000,16.50029,0.00000,SES,2020-05-29,0,0
Brazil,PE,Moreno,2609402,21,174,33.44801,277.14067,0.12069,SES,2020-05-29,0,0
Brazil,RS,Mormaço,4312427,0,3,0.00000,97.24473,0.00000,SES,2020-05-29,0,0
Brazil,BA,Morpará,2921609,0,6,0.00000,70.43080,0.00000,MS,2020-05-29,0,0
Brazil,PR,Morretes,4116208,0,6,0.00000,36.57199,0.00000,SES,2020-05-29,3,0
Brazil,RS,Morrinhos do Sul,4312443,0,5,0.00000,169.54900,0.00000,SES,2020-05-29,1,0
Brazil,CE,Morrinhos,2308906,4,74,17.75095,328.39265,0.05405,MS,2020-05-29,0,0
Brazil,GO,Morrinhos,5213806,1,11,2.16750,23.84255,0.09091,SES,2020-05-29,6,0
Brazil,SP,Morro Agudo,3531902,0,40,0.00000,121.32977,0.00000,SES,2020-05-29,13,0
Brazil,PI,Morro Cabeça no Tempo,2206654,0,3,0.00000,66.19594,0.00000,MS,2020-05-29,0,0
Brazil,SC,Morro Grande,4211256,0,2,0.00000,69.13239,0.00000,MS,2020-05-29,0,0
Brazil,RS,Morro Reuter,4312476,0,1,0.00000,15.60793,0.00000,SES,2020-05-29,0,0
Brazil,SC,Morro da Fumaça,4211207,0,9,0.00000,50.57316,0.00000,MS,2020-05-29,0,0
Brazil,MG,Morro da Garça,3143609,1,1,40.61738,40.61738,1.00000,SES,2020-05-29,0,0
Brazil,PI,Morro do Chapéu do Piauí,2206670,0,24,0.00000,353.14891,0.00000,MS,2020-05-29,0,0
Brazil,BA,Morro do Chapéu,2921708,0,2,0.00000,5.64764,0.00000,MS,2020-05-29,0,0
Brazil,MA,Morros,2107100,2,57,10.29177,293.31549,0.03509,MS,2020-05-29,0,0
Brazil,SP,Morungaba,3532009,0,17,0.00000,124.79812,0.00000,SES,2020-05-29,0,0
Brazil,RN,Mossoró,2408003,48,986,16.14107,331.56454,0.04868,MS,2020-05-29,0,0
Brazil,SP,Motuca,3532058,0,3,0.00000,63.05170,0.00000,SES,2020-05-29,0,0
Brazil,GO,Mozarlândia,5214002,0,0,0.00000,0.00000,0.00000,SES,2020-05-29,0,0
Brazil,PA,Muaná,1504901,5,69,12.39188,171.00796,0.07246,MS,2020-05-29,0,0
Brazil,RR,Mucajaí,1400308,2,65,11.20260,364.08447,0.03077,MS,2020-05-29,0,1
Brazil,CE,Mucambo,2309003,1,69,6.87900,474.65089,0.01449,MS,2020-05-29,0,0
Brazil,BA,Mucugê,2921906,0,4,0.00000,44.14037,0.00000,MS,2020-05-29,0,0
Brazil,BA,Mucuri,2922003,0,24,0.00000,57.48778,0.00000,MS,2020-05-29,0,0
Brazil,ES,Mucurici,3203601,1,4,18.10282,72.41130,0.25000,MS,2020-05-29,0,0
Brazil,RS,Muliterno,4312625,0,5,0.00000,264.13101,0.00000,SES,2020-05-29,0,0
Brazil,CE,Mulungu,2309102,0,17,0.00000,157.07290,0.00000,MS,2020-05-29,0,0
Brazil,PB,Mulungu,2509800,0,16,0.00000,161.58352,0.00000,MS,2020-05-29,1,0
Brazil,BA,Mundo Novo,2922102,1,1,3.73469,3.73469,1.00000,MS,2020-05-29,0,0
Brazil,MS,Mundo Novo,5005681,0,2,0.00000,10.88969,0.00000,MS,2020-05-29,0,0
Brazil,MG,Munhoz,3143807,0,10,0.00000,165.86499,0.00000,SES,2020-05-29,0,0
Brazil,BA,Muniz Ferreira,2922201,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,ES,Muniz Freire,3203700,1,5,5.72574,28.62869,0.20000,MS,2020-05-29,0,0
Brazil,ES,Muqui,3203809,2,23,12.94582,148.87695,0.08696,MS,2020-05-29,0,0
Brazil,MG,Muriaé,3143906,5,153,4.59715,140.67284,0.03268,SES,2020-05-29,5,0
Brazil,SE,Muribeca,2804300,0,2,0.00000,26.22951,0.00000,MS,2020-05-29,0,0
Brazil,AL,Murici,2705507,3,86,10.62473,304.57572,0.03488,SES,2020-05-29,1,0
Brazil,TO,Muricilândia,1713957,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,BA,Muritiba,2922300,1,3,3.40148,10.20443,0.33333,MS,2020-05-29,0,0
Brazil,SP,Murutinga do Sul,3532108,0,3,0.00000,66.87472,0.00000,SES,2020-05-29,0,0
Brazil,MG,Mutum,3144003,0,34,0.00000,126.02394,0.00000,SES,2020-05-29,2,0
Brazil,GO,Mutunópolis,5214101,0,1,0.00000,26.46903,0.00000,SES,2020-05-29,0,0
Brazil,BA,Mutuípe,2922409,0,12,0.00000,54.00297,0.00000,MS,2020-05-29,0,0
Brazil,MG,Muzambinho,3144102,0,4,0.00000,19.44674,0.00000,SES,2020-05-29,0,0
Brazil,RS,Muçum,4312609,0,9,0.00000,181.67138,0.00000,SES,2020-05-29,2,0
Brazil,MG,Mário Campos,3140159,1,19,6.48677,123.24857,0.05263,SES,2020-05-29,0,0
Brazil,AC,Mâncio Lima,1200336,0,23,0.00000,121.19935,0.00000,MS,2020-05-29,5,0
Brazil,PB,Mãe d'Água,2508703,0,2,0.00000,49.88775,0.00000,MS,2020-05-29,0,0
Brazil,PA,Mãe do Rio,1504059,12,147,39.89760,488.74555,0.08163,MS,2020-05-29,0,0
Brazil,MG,Nanuque,3144300,2,6,4.90798,14.72393,0.33333,SES,2020-05-29,0,0
Brazil,MG,Naque,3144359,0,1,0.00000,14.29388,0.00000,SES,2020-05-29,0,0
Brazil,RN,Natal,2408102,85,2576,9.61406,291.36250,0.03300,MS,2020-05-29,0,0
Brazil,RJ,Natividade,3303104,1,16,6.52869,104.45910,0.06250,MS,2020-05-29,0,0
Brazil,TO,Natividade,1714203,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,PB,Natuba,2509909,0,6,0.00000,57.39430,0.00000,MS,2020-05-29,0,0
Brazil,SC,Navegantes,4211306,6,239,7.36422,293.34152,0.02510,MS,2020-05-29,0,0
Brazil,MS,Naviraí,5005707,0,10,0.00000,18.22224,0.00000,MS,2020-05-29,3,0
Brazil,MG,Nazareno,3144508,0,1,0.00000,11.61710,0.00000,SES,2020-05-29,0,0
Brazil,SP,Nazaré Paulista,3532405,2,17,10.79680,91.77284,0.11765,SES,2020-05-29,0,0
Brazil,PE,Nazaré da Mata,2609501,11,63,33.87638,194.01928,0.17460,SES,2020-05-29,0,0
Brazil,PI,Nazaré do Piauí,2206704,0,1,0.00000,13.62583,0.00000,MS,2020-05-29,0,0
Brazil,BA,Nazaré,2922508,0,2,0.00000,7.01139,0.00000,MS,2020-05-29,0,0
Brazil,TO,Nazaré,1714302,0,3,0.00000,76.96254,0.00000,MS,2020-05-29,0,0
Brazil,PI,Nazária,2206720,1,3,11.66861,35.00583,0.33333,MS,2020-05-29,0,0
Brazil,MG,Nepomuceno,3144607,0,2,0.00000,7.47133,0.00000,SES,2020-05-29,1,0
Brazil,GO,Nerópolis,5214507,1,8,3.35008,26.80067,0.12500,SES,2020-05-29,-1,0
Brazil,SP,Neves Paulista,3532504,0,4,0.00000,44.79283,0.00000,SES,2020-05-29,1,0
Brazil,SE,Neópolis,2804409,1,6,5.34217,32.05299,0.16667,MS,2020-05-29,0,0
Brazil,AM,Nhamundá,1303007,2,51,9.44599,240.87281,0.03922,MS,2020-05-29,3,1
Brazil,SP,Nhandeara,3532603,0,3,0.00000,26.13696,0.00000,SES,2020-05-29,0,0
Brazil,RS,Nicolau Vergueiro,4312674,0,2,0.00000,118.90606,0.00000,SES,2020-05-29,0,0
Brazil,BA,Nilo Peçanha,2922607,1,3,7.14439,21.43316,0.33333,MS,2020-05-29,0,0
Brazil,RJ,Nilópolis,3303203,36,284,22.15589,174.78536,0.12676,MS,2020-05-29,15,2
Brazil,MA,Nina Rodrigues,2107209,0,45,0.00000,311.33250,0.00000,MS,2020-05-29,0,0
Brazil,MG,Ninheira,3144656,0,1,0.00000,9.71345,0.00000,SES,2020-05-29,0,0
Brazil,SP,Nipoã,3532702,0,1,0.00000,19.18281,0.00000,SES,2020-05-29,0,0
Brazil,GO,Niquelândia,5214606,0,3,0.00000,6.46719,0.00000,SES,2020-05-29,0,0
Brazil,RJ,Niterói,3303302,102,2747,19.86043,534.86869,0.03713,MS,2020-05-29,454,3
Brazil,MT,Nobres,5105903,0,3,0.00000,19.56182,0.00000,MS,2020-05-29,0,0
Brazil,RS,Nonoai,4312708,1,32,8.55066,273.62121,0.03125,SES,2020-05-29,0,0
Brazil,BA,Nordestina,2922656,0,3,0.00000,22.84844,0.00000,MS,2020-05-29,0,0
Brazil,RR,Normandia,1400407,0,6,0.00000,53.14438,0.00000,MS,2020-05-29,0,0
Brazil,SE,Nossa Senhora Aparecida,2804458,0,1,0.00000,11.36880,0.00000,MS,2020-05-29,0,0
Brazil,SE,Nossa Senhora da Glória,2804508,1,139,2.70827,376.44892,0.00719,MS,2020-05-29,3,0
Brazil,SE,Nossa Senhora das Dores,2804607,0,29,0.00000,108.90383,0.00000,MS,2020-05-29,1,0
Brazil,SE,Nossa Senhora de Lourdes,2804706,1,9,15.42496,138.82462,0.11111,MS,2020-05-29,2,0
Brazil,MT,Nossa Senhora do Livramento,5106109,0,4,0.00000,30.26634,0.00000,MS,2020-05-29,0,0
Brazil,SE,Nossa Senhora do Socorro,2804805,16,498,8.71327,271.20047,0.03213,MS,2020-05-29,26,0
Brazil,PI,Nossa Senhora dos Remédios,2206803,0,6,0.00000,69.02899,0.00000,MS,2020-05-29,0,0
Brazil,PR,Nova Aliança do Ivaí,4116505,0,1,0.00000,64.80881,0.00000,SES,2020-05-29,0,0
Brazil,SP,Nova Aliança,3532801,0,0,0.00000,0.00000,0.00000,SES,2020-05-29,0,0
Brazil,MS,Nova Alvorada do Sul,5006002,0,1,0.00000,4.56997,0.00000,MS,2020-05-29,0,0
Brazil,GO,Nova América,5214705,0,1,0.00000,42.51701,0.00000,SES,2020-05-29,0,0
Brazil,MS,Nova Andradina,5006200,0,11,0.00000,20.23026,0.00000,MS,2020-05-29,0,0
Brazil,RS,Nova Araçá,4312807,1,25,21.01282,525.32045,0.04000,SES,2020-05-29,3,0
Brazil,PR,Nova Aurora,4116703,0,2,0.00000,19.09855,0.00000,SES,2020-05-29,1,0
Brazil,RS,Nova Bassano,4312906,0,16,0.00000,161.35539,0.00000,SES,2020-05-29,1,0
Brazil,MG,Nova Belém,3144672,0,1,0.00000,31.34796,0.00000,SES,2020-05-29,0,0
Brazil,RO,Nova Brasilândia D'Oeste,1100148,0,4,0.00000,19.53697,0.00000,MS,2020-05-29,0,0
Brazil,RS,Nova Bréscia,4313003,0,4,0.00000,120.12012,0.00000,SES,2020-05-29,0,0
Brazil,SP,Nova Campina,3532827,0,1,0.00000,10.25115,0.00000,SES,2020-05-29,0,0
Brazil,MA,Nova Colinas,2107258,0,2,0.00000,37.14710,0.00000,MS,2020-05-29,0,0
Brazil,RN,Nova Cruz,2408300,1,29,2.67788,77.65846,0.03448,MS,2020-05-29,0,0
Brazil,SC,Nova Erechim,4211405,0,15,0.00000,298.86432,0.00000,MS,2020-05-29,0,0
Brazil,PA,Nova Esperança do Piriá,1504950,4,136,18.71958,636.46574,0.02941,MS,2020-05-29,21,0
Brazil,PR,Nova Esperança,4116901,0,10,0.00000,35.83716,0.00000,SES,2020-05-29,0,0
Brazil,SP,Nova Europa,3532900,0,9,0.00000,80.45772,0.00000,SES,2020-05-29,0,0
Brazil,PB,Nova Floresta,2510105,0,1,0.00000,9.40026,0.00000,MS,2020-05-29,0,0
Brazil,RJ,Nova Friburgo,3303401,19,174,9.96690,91.27582,0.10920,MS,2020-05-29,11,0
Brazil,BA,Nova Fátima,2922730,0,1,0.00000,12.80082,0.00000,MS,2020-05-29,0,0
Brazil,PR,Nova Fátima,4117008,0,2,0.00000,24.53085,0.00000,SES,2020-05-29,0,0
Brazil,GO,Nova Glória,5214861,0,10,0.00000,122.48898,0.00000,SES,2020-05-29,1,0
Brazil,SP,Nova Granada,3533007,1,7,4.65116,32.55814,0.14286,SES,2020-05-29,-3,0
Brazil,MT,Nova Guarita,5108808,0,3,0.00000,66.38637,0.00000,MS,2020-05-29,0,0
Brazil,SP,Nova Guataporanga,3533106,0,5,0.00000,215.88946,0.00000,SES,2020-05-29,0,0
Brazil,RS,Nova Hartz,4313060,0,1,0.00000,4.62642,0.00000,SES,2020-05-29,0,0
Brazil,BA,Nova Ibiá,2922755,0,1,0.00000,15.17220,0.00000,MS,2020-05-29,0,0
Brazil,RJ,Nova Iguaçu,3303500,165,1453,20.09431,176.95171,0.11356,MS,2020-05-29,73,6
Brazil,MA,Nova Iorque,2107308,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,PA,Nova Ipixuna,1504976,3,35,17.98777,209.85730,0.08571,MS,2020-05-29,0,0
Brazil,SC,Nova Itaberaba,4211454,0,1,0.00000,23.08936,0.00000,MS,2020-05-29,0,0
Brazil,MT,Nova Lacerda,5106182,0,4,0.00000,60.24096,0.00000,MS,2020-05-29,0,0
Brazil,MG,Nova Lima,3144805,0,155,0.00000,163.34875,0.00000,SES,2020-05-29,3,0
Brazil,PR,Nova Londrina,4117107,0,10,0.00000,75.68304,0.00000,SES,2020-05-29,0,0
Brazil,RO,Nova Mamoré,1100338,3,16,9.80937,52.31665,0.18750,MS,2020-05-29,1,0
Brazil,MT,Nova Monte Verde,5108956,0,1,0.00000,10.89562,0.00000,MS,2020-05-29,0,0
Brazil,MT,Nova Mutum,5106224,1,24,2.20371,52.88907,0.04167,MS,2020-05-29,0,0
Brazil,SP,Nova Odessa,3533403,2,38,3.32369,63.15020,0.05263,SES,2020-05-29,2,0
Brazil,MA,Nova Olinda do Maranhão,2107357,0,116,0.00000,554.28135,0.00000,MS,2020-05-29,0,0
Brazil,AM,Nova Olinda do Norte,1303106,7,95,18.72759,254.16020,0.07368,MS,2020-05-29,6,1
Brazil,CE,Nova Olinda,2309201,0,8,0.00000,51.39737,0.00000,MS,2020-05-29,0,0
Brazil,PB,Nova Olinda,2510204,0,2,0.00000,33.61910,0.00000,MS,2020-05-29,0,0
Brazil,TO,Nova Olinda,1714880,2,96,16.92191,812.25146,0.02083,MS,2020-05-29,9,0
Brazil,MT,Nova Olímpia,5106232,0,2,0.00000,9.85173,0.00000,MS,2020-05-29,0,0
Brazil,RS,Nova Palma,4313102,0,0,0.00000,0.00000,0.00000,SES,2020-05-29,0,0
Brazil,RS,Nova Petrópolis,4313201,0,1,0.00000,4.68318,0.00000,SES,2020-05-29,0,0
Brazil,MG,Nova Ponte,3145000,0,2,0.00000,12.86587,0.00000,SES,2020-05-29,0,0
Brazil,MG,Nova Porteirinha,3145059,0,2,0.00000,26.66667,0.00000,SES,2020-05-29,0,0
Brazil,RS,Nova Prata,4313300,0,13,0.00000,47.69417,0.00000,SES,2020-05-29,0,0
Brazil,TO,Nova Rosalândia,1715002,0,2,0.00000,46.94836,0.00000,MS,2020-05-29,1,0
Brazil,CE,Nova Russas,2309300,1,20,3.09329,61.86587,0.05000,MS,2020-05-29,0,0
Brazil,MT,Nova Santa Helena,5106190,0,4,0.00000,107.58472,0.00000,MS,2020-05-29,0,0
Brazil,PI,Nova Santa Rita,2207959,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,RS,Nova Santa Rita,4313375,0,3,0.00000,10.23891,0.00000,SES,2020-05-29,0,0
Brazil,MG,Nova Serrana,3145208,1,17,0.97378,16.55420,0.05882,SES,2020-05-29,0,0
Brazil,BA,Nova Soure,2922904,0,10,0.00000,37.10988,0.00000,MS,2020-05-29,0,0
Brazil,PA,Nova Timboteua,1505007,0,31,0.00000,201.78351,0.00000,MS,2020-05-29,3,0
Brazil,SC,Nova Trento,4211504,0,4,0.00000,27.49330,0.00000,MS,2020-05-29,0,0
Brazil,MT,Nova Ubiratã,5106240,0,6,0.00000,50.07511,0.00000,MS,2020-05-29,0,0
Brazil,RO,Nova União,1101435,0,0,0.00000,0.00000,0.00000,MS,2020-05-29,0,0
Brazil,GO,Nova Veneza,5215009,0,3,0.00000,30.44758,0.00000,SES,2020-05-29,0,0
Brazil,SC,Nova Veneza,4211603,0,33,0.00000,217.59198,0.00000,MS,2020-05-29,0,0
Brazil,ES,Nova Venécia,3203908,1,26,1.99561,51.88585,0.03846,MS,2020-05-29,0,0
Brazil,BA,Nova Viçosa,2923001,0,22,0.00000,50.71929,0.00000,MS,2020-05-29,0,0
Brazil,MT,Nova Xavantina,5106257,0,1,0.00000,4.67858,0.00000,MS,2020-05-29,0,0
Brazil,SP,Novais,3533254,0,1,0.00000,17.15266,0.00000,SES,2020-05-29,0,0
Brazil,TO,Novo Acordo,1715101,0,1,0.00000,23.03086,0.00000,MS,2020-05-29,0,0
Brazil,AM,Novo Airão,1303205,5,130,25.70166,668.24303,0.03846,MS,2020-05-29,2,1
